212.218307	688.844055	0.279000
213.251038	688.143433	0.280500
214.282715	687.443787	0.282000
215.313354	686.745239	0.283500
216.342941	686.047729	0.285000
217.371506	685.351257	0.286500
218.399017	684.655884	0.288000
219.425476	683.961548	0.289500
220.450897	683.268311	0.291000
221.475281	682.575989	0.292500
222.498627	681.884766	0.294000
223.520935	681.194702	0.295500
224.542206	680.505493	0.297000
225.562439	679.817505	0.298500
226.581650	679.130493	0.300000
227.599823	678.444519	0.301500
228.616974	677.759521	0.303000
229.633102	677.075684	0.304500
230.648209	676.392761	0.306000
231.662292	675.710999	0.307500
232.675339	675.030151	0.309000
233.687378	674.350464	0.310500
234.698395	673.671631	0.312000
235.708389	672.993896	0.313500
236.717377	672.317261	0.315000
237.725357	671.641541	0.316500
238.732315	670.966919	0.318000
239.738281	670.293335	0.319500
240.743225	669.620728	0.321000
241.747147	668.949097	0.322500
242.750076	668.278564	0.324000
243.751984	667.609009	0.325500
244.752899	666.940430	0.327000
245.752808	666.272949	0.328500
246.751724	665.606445	0.330000
247.749634	664.940918	0.331500
248.746552	664.276428	0.333000
249.742462	663.612976	0.334500
250.737396	662.950439	0.336000
251.731339	662.288940	0.337500
252.724289	661.628479	0.339000
253.716248	660.968994	0.340500
254.707199	660.310547	0.342000
255.697174	659.653015	0.343500
256.686157	658.996582	0.345000
257.674164	658.341064	0.346500
258.661163	657.686646	0.348000
259.647217	657.033081	0.349500
260.632294	656.380554	0.351000
261.616364	655.729004	0.352500
262.599457	655.078430	0.354000
263.581604	654.428833	0.355500
264.562744	653.780273	0.357000
265.542938	653.132690	0.358501
266.522156	652.486023	0.360001
267.500397	651.840454	0.361501
268.477661	651.195740	0.363001
269.453979	650.552063	0.364501
270.429321	649.909363	0.366001
271.403717	649.267639	0.367501
272.377136	648.626831	0.369001
273.349579	647.987061	0.370501
274.321106	647.348145	0.372001
275.291626	646.710327	0.373501
276.261230	646.073486	0.375001
277.229858	645.437561	0.376501
278.197510	644.802551	0.378001
279.164246	644.168579	0.379501
280.130035	643.535461	0.381001
281.094849	642.903381	0.382501
282.058746	642.272278	0.384001
283.021667	641.642090	0.385501
283.983673	641.012878	0.387001
284.944733	640.384583	0.388501
285.904816	639.757263	0.390001
286.863983	639.130859	0.391501
287.822235	638.505432	0.393001
288.779541	637.880981	0.394501
289.735870	637.257446	0.396001
290.691284	636.634888	0.397501
291.645782	636.013245	0.399001
292.599335	635.392517	0.400501
293.551971	634.772766	0.402001
294.503662	634.153931	0.403501
295.454437	633.536011	0.405001
296.404266	632.919067	0.406501
297.353180	632.303101	0.408001
298.301178	631.687988	0.409501
299.248260	631.073792	0.411001
300.194427	630.460571	0.412501
301.139648	629.848267	0.414001
302.083954	629.236938	0.415501
303.027344	628.626465	0.417001
303.969818	628.016968	0.418501
304.911377	627.408386	0.420001
305.852051	626.800659	0.421501
306.791809	626.193909	0.423001
307.730652	625.588074	0.424501
308.668549	624.983154	0.426001
309.605591	624.379150	0.427501
310.541687	623.776062	0.429001
311.476898	623.173889	0.430501
312.411224	622.572632	0.432001
313.344604	621.972229	0.433501
314.277100	621.372803	0.435001
315.208710	620.774292	0.436501
316.139435	620.176636	0.438001
317.069244	619.579895	0.439501
317.998169	618.984131	0.441001
318.926178	618.389160	0.442501
319.853333	617.795166	0.444001
320.779572	617.202026	0.445501
321.704956	616.609741	0.447001
322.629395	616.018433	0.448501
323.552979	615.428040	0.450001
324.475677	614.838501	0.451501
325.397491	614.249817	0.453001
326.318420	613.662048	0.454501
327.238495	613.075195	0.456001
328.157684	612.489197	0.457501
329.075989	611.904175	0.459001
329.993439	611.319946	0.460501
330.910004	610.736633	0.462001
331.825684	610.154175	0.463501
332.740479	609.572632	0.465001
333.654419	608.991943	0.466501
334.567444	608.412109	0.468001
335.479614	607.833191	0.469501
336.390961	607.255188	0.471001
337.301392	606.677979	0.472501
338.210999	606.101746	0.474001
339.119720	605.526306	0.475501
340.027588	604.951721	0.477001
340.934570	604.378052	0.478501
341.840698	603.805237	0.480001
